ID	# PATHWAYS CONTAINING	AVG. DIFF. EXP. CASES	DEGREE
ZNF512	0	0	1
METAP2	0	0	1
SOS1	0	0	32
POM34	0	0	1
C19orf60	0	0	2
SRCAP	0	0	3
BNC1	0	0	1
GLO2	0	0	1
C19orf62	0	0	43
GLO4	0	0	1
GLO3	0	0	3
TARS	0	0	13
PPP6C	0	0	3
ZNF506	0	0	1
DCG1	0	0	1
Pgk1	0	0	1
ZNF502	0	0	1
CNGA1	0	0	1
RPH3AL	0	0	10
IRX4	0	0	1
KIAA1683	0	0	4
NGB	0	0	2
NGF	0	0	4
PFKM	0	0	5
PFKL	0	0	6
GLRB	0	0	1
Khdrbs3	0	0	6
INSM1	0	0	5
TYRO3	0	0	4
INSM2	0	0	1
PFKP	0	0	4
Ilkap	0	0	4
TYRP1	0	0	1
SART1	0	0	5
EDNRA	0	0	3
SART3	0	0	26
EDNRB	0	0	3
GM2A	0	0	1
UGGT2	0	0	2
INSL3	0	0	1
UGGT1	0	0	6
SS18L1	0	0	23
JMJD5	0	0	1
C19orf10	0	0	1
RECQL	0	0	3
C19orf12	0	0	1
NIN	0	0	4
TBKBP1	0	0	1
PFN2	0	0	26
PFN1	0	0	18
HNRPDL	0	0	4
C19orf29	0	0	2
GLRX	0	0	3
ARNTL	1	0	17
C19orf25	0	0	3
FZR1	0	0	13
CHEK1	0	0	24
Zfp259	0	0	1
CHEK2	0	0	18
UBAP2L	0	0	3
HABP4	0	0	17
FIS1	0	0	6
RABGAP1L	0	0	1
DTNA	0	0	7
DTNB	0	0	12
Alg2	0	0	3
PARP14	0	0	2
PARP11	0	0	6
OCLN	0	0	6
IGKV4-1	0	0	1
TTLL12	0	0	1
DKFZp761E198	0	0	3
PWP1	0	0	2
C19orf43	0	0	1
ARL6IP1	0	0	6
ACSM3	0	0	1
C19orf40	0	0	7
NLK	0	0	10
PWP2	0	0	2
MBD3L1	0	0	10
SOX4	0	0	2
SOX2	0	0	3
RUSC2	0	0	2
Zfp238	0	0	1
ARL6IP6	0	0	1
ARL6IP5	0	0	2
SOX9	0	0	6
GLUL	0	0	10
ARL6IP4	0	0	2
SOX8	0	0	1
PATZ1	0	0	5
SOX6	0	1,00	2
NMB	0	0	1
INSRR	0	0	1
C9orf9	0	0	1
NMI	0	0	18
KRT14	0	0	2
KRT13	0	0	1
KRT10	0	0	3
RAB33A	0	0	3
ZWINT	0	0	3
RAB33B	0	0	2
Dot1l	0	0	2
KRT19	0	0	17
PRPF19	0	0	4
KRT18	0	0	30
NMU	0	0	2
KRT17	0	0	8
Ufc1	0	0	3
KRT16	0	0	1
KRT15	8	1,00	51
KRT23	0	1,00	1
Gm899	0	0	2
KRT20	0	0	15
STIP1	0	0	11
NEUROD2	0	0	1
NNT	0	0	1
Parp1	0	0	1
Parp2	0	0	1
DISC1	0	0	23
OTOF	0	0	1
NEUROD1	0	0	6
ARNT2	0	0	3
NQO1	0	0	1
NQO2	0	0	2
Cap1	0	0	1
NOG	0	0	1
Ttc1	0	0	1
PACS1	0	0	2
TOMM34	0	0	1
NOV	0	0	8
TRIP11	0	0	3
TRIP12	0	0	5
PRPF31	0	0	9
TRIP13	0	0	44
NEUROG1	0	0	6
CDK5R1	0	0	12
NPB	0	0	1
TRIP10	0	0	14
DCP2	0	0	5
CDK5R2	0	0	1
Nrp1	0	0	1
TOMM40	0	0	2
NUCKS1	0	0	1
RPTOR	0	0	14
CXCR2	0	0	6
CXCR1	0	0	1
NPW	0	0	1
CXCR4	0	0	11
NPY	0	0	3
CXCR3	0	0	6
Capza2	0	0	1
CCHCR1	0	0	2
CA12	0	0	2
CA11	0	0	3
Car1	0	0	1
KLRC3	0	0	1
OCRL	0	0	2
TSC2	0	0	29
TSC1	0	0	23
Ptk2b	0	0	2
POU4F1	0	0	3
Bcl9l	0	0	1
POU4F2	0	0	1
Mos	1	0	1
ISCU	0	0	1
SPNS1	0	0	2
KLRD1	0	0	4
FIZ1	0	0	1
COL20A1	0	0	1
RAI14	0	0	6
NRL	0	0	3
HDLBP	0	0	10
TOMM20	0	0	12
Itch	0	0	2
TOMM22	0	0	3
KRT6A	0	0	4
Ap3b2	0	0	1
SASH1	0	0	2
KRT6B	8	1,00	2
NSF	0	0	26
LOC440264	0	0	2
ACBD6	0	0	1
KRT36	0	0	4
TBCD	0	0	3
KRT35	0	0	3
KRT34	0	0	3
WRNIP1	0	0	5
KRT32	0	0	1
Opcml	0	0	1
KRT31	0	0	15
HIST2H2BE	0	0	22
DCTD	0	0	4
ALDH3A2	0	0	1
PREPL	0	0	1
Gnb1	0	0	1
Gnb3	0	0	1
RFXAP	0	0	2
Gnb2	0	0	2
ACBD3	0	0	1
DOCK7	0	0	5
CPLX1	0	0	3
ERO1LB	0	0	2
DOCK4	0	0	1
SMEK2	0	0	3
CTTNBP2	0	0	20
SMEK1	0	0	3
MAGEB18	0	0	5
DOCK9	0	0	1
DOCK8	0	0	2
LTBP4	0	0	1
LTBP1	0	0	1
CPLX2	0	0	1
NTS	0	0	2
CREBZF	0	0	1
COBLL1	0	0	1
FLOT2	0	0	1
KLRC1	0	0	1
FLOT1	0	0	5
KLRC2	0	0	1
ANKZF1	0	0	1
EGFL6	0	0	2
SENP3	0	0	3
SENP1	0	0	3
SENP2	0	0	6
MNS1	0	0	1
DOCK2	0	0	6
PRTFDC1	0	0	7
DOCK1	0	0	12
LUC7L3	0	0	9
LUC7L2	1	0	38
NVL	0	0	2
TSEN15	0	0	5
Dnajc7	0	0	1
CXCL9	0	0	1
HPCA	0	0	2
DTX1	0	0	14
DTX2	14	1,00	12
DTX3	0	0	15
Mtr	0	0	1
CXCL1	0	1,00	1
U2AF1L4	0	0	1
CXCL6	0	1,00	1
CXCL5	0	1,00	1
OTX1	0	0	4
OTX2	0	0	2
KRT72	0	0	2
SPF1	0	0	1
SPEN	0	0	6
PDE4DIP	0	0	1
DCXR	0	0	1
KRT79	0	0	1
KRT78	0	0	1
KRT77	0	0	4
KRT74	0	0	1
TSHR	0	0	8
HSH2D	0	0	2
COL8A1	0	1,00	4
COL8A2	0	0	1
Ufm1	0	0	10
ITGB3BP	0	0	12
KRT82	0	0	6
TSEN34	0	0	4
KRT81	0	0	3
NXN	0	0	2
TUFT1	0	0	1
Cry1	0	0	1
Dnaja2	0	0	1
PRELP	0	0	5
KRT85	0	0	14
Clock	0	0	1
KRT84	0	0	1
SENP8	0	0	1
CHCHD3	0	0	2
SENP6	0	0	1
KLRG1	0	0	1
SCYL3	0	0	1
ISL1	0	0	10
FAM158A	0	0	1
ISL2	0	0	2
Cdk17	0	0	1
PXA1	0	0	2
Cdk14	0	0	4
SCGB1A1	0	0	2
RNF220	0	0	2
SKAP1	0	0	7
PXA2	0	0	2
SKAP2	0	0	4
Rnf2	0	0	2
Actr1b	0	0	1
CRABP2	0	0	1
SPG7	0	0	6
Csnk1a1	0	0	2
Gng2	0	0	1
EXOSC10	0	0	12
FAM156A	0	0	1
AKT3	0	0	2
Myc	0	0	3
AKT1	0	0	75
AKT2	0	0	8
Actr1a	0	0	1
PKNOX1	0	0	5
GTSE1	0	0	1
CNOT6L	0	0	3
TSLP	0	0	1
NR2F2	0	0	5
NR2F1	0	0	10
BAZ1A	0	0	6
PHKA2	0	0	1
BAZ1B	0	0	27
TFIP11	0	0	1
CYP4F8	0	0	1
NR2F6	0	0	7
TREML1	0	0	2
Ehd3	0	0	1
TBL3	0	0	6
TBL2	0	0	2
C14orf80	0	0	1
Mtmr9	0	0	1
GMFB	0	0	2
ZNF496	0	0	12
TSKS	0	0	1
SPI1	0	0	23
SLC4A1AP	0	0	1
Phb2	0	0	1
TSL1	0	0	1
ZNF490	0	0	6
MUS81	0	0	8
NR2E1	0	0	3
BAZ2A	0	0	3
NR2E3	0	0	12
BAZ2B	0	0	1
RNF213	0	0	1
SPIB	0	0	10
TBK1	0	0	24
RNF216	0	0	11
GAL11	0	0	1
RNF219	0	0	6
RMI1	0	0	3
RAB3IL1	0	0	4
JOSD2	0	0	5
JOSD1	0	0	2
GMIP	0	0	1
CENPE	0	0	1
CENPF	0	0	3
CENPH	0	0	2
COL3A1	0	0	3
INCENP	0	0	7
CENPJ	0	0	7
CENPK	0	0	2
SIGLEC5	0	0	1
CENPO	0	0	2
ERGIC3	0	0	1
CDKN3	0	0	3
CENPT	0	0	2
ERGIC1	0	0	1
EXD3	1	0	2
ZNF473	0	0	5
MED17	0	0	23
MED16	0	0	17
MED19	0	0	45
MED18	0	0	14
MED13	0	0	13
DDA1	0	0	45
MED12	0	0	22
MECP2	0	0	24
MED15	1	0	16
MED14	0	0	20
MECOM	0	0	9
MED11	0	0	9
MED10	0	0	47
CSN1S1	0	0	3
DLGAP2	0	0	3
DLGAP1	0	0	15
DLGAP4	0	0	6
DLGAP3	0	0	3
DLGAP5	0	0	5
CDKL5	0	0	1
PPARA	0	0	25
ZNF461	0	0	2
ODAM	0	0	1
COX6B1	0	0	1
DAB2IP	0	0	4
DDB2	0	0	13
DDB1	0	0	61
Diap3	0	0	2
NUDT21	0	0	18
Diap1	0	0	1
ETNK2	0	0	1
TAOK2	0	0	2
TAOK3	0	0	3
PPARG	3	0	32
TSR2	0	0	2
TAOK1	0	0	1
TSR1	0	0	4
PPARD	0	0	12
CABC1	0	0	1
OAT	0	0	4
CRB2	0	0	1
ZSWIM2	0	0	2
ZNF451	0	0	9
CRB1	0	0	2
CRCT1	2	1,00	9
CENPA	0	0	2
CENPB	0	0	3
SULT1E1	0	0	11
PPARg	0	0	1
NUDT18	0	0	29
TSPO	0	0	1
HIST3H2BB	0	0	2
ZNF446	0	0	12
ZNF440	0	0	5
FRA10F	0	0	1
CRBN	0	0	3
BTN1A1	0	0	1
POU2AF1	0	0	10
TBR1	0	0	2
HNRNPAB	0	0	12
Kpna2	0	0	1
Kpna1	0	0	1
APOA1BP	0	0	1
YRB1	0	0	1
ZNF439	0	0	2
ZNF436	0	0	1
CNTROB	0	0	1
ZNF434	0	0	5
ROCK1	0	0	8
ROCK2	0	0	3
CRCP	0	0	1
ODC1	0	0	2
CASC5	0	0	2
EGFR	2	0	174
NRAS	0	0	5
SLC9A3R2	0	0	22
Cox7a2	0	0	1
Nsd1	0	0	3
NRAP	0	0	3
GTPBP10	0	0	1
ZNF428	0	0	1
ZNF426	0	0	8
SPOP	0	0	14
SPP1	0	0	6
IL12RB2	0	0	3
ZNF423	0	0	6
per	0	0	1
IL12RB1	0	0	3
PSKH1	0	0	1
ZNF420	0	0	1
ZCRB1	0	0	2
RABL2B	0	0	1
HPS4	0	0	1
ARPC5	0	0	4
Eps15	0	0	10
POLRMT	0	0	2
HPS6	0	0	1
MED28	0	0	43
MED27	0	0	9
IBTK	0	0	2
SLC9A3R1	0	0	31
MED29	0	0	43
MED24	0	0	21
MED23	0	0	17
MED26	0	0	42
CAC2	0	0	1
MED25	0	0	17
NACA	0	0	9
MED20	0	0	13
ARPC3	0	0	14
ARPC4	0	0	8
MED22	0	0	14
MED21	0	0	33
ARPC2	0	0	6
ZNF418	0	0	1
ZNF417	0	0	7
ZNF414	0	0	1
INO80B	0	0	1
YRDC	0	0	1
ZNF410	0	0	2
INO80C	0	0	1
ARHGAP9	0	0	1
INO80E	0	0	2
GMNN	0	0	4
NAB1	0	0	3
Inpp5b	0	0	1
NAB2	0	0	4
REG1B	0	0	1
CREM	0	0	8
ARHGAP1	0	0	8
OSBPL10	0	0	16
ARHGAP5	0	0	5
OSBPL11	0	0	1
MED31	0	0	52
NRD1	0	0	4
MED30	0	0	27
G3BP1	0	0	33
ZNF408	0	0	13
Ndn	0	0	1
G3BP2	0	0	21
ZNF407	0	0	3
BRIX1	0	0	8
BAT2L1	0	0	5
ODF1	0	0	2
TXNDC9	0	0	8
Psmc3ip	0	0	1
Act5C	0	0	2
ITGA1	0	0	5
ACTR3	0	0	10
ACTR2	0	0	5
ITGA5	0	0	11
ACTR8	0	0	1
ITGA4	0	0	5
ITGA3	0	0	10
ACTR6	0	0	1
ITGA2	0	0	6
ACTR5	0	0	2
NRG1	0	0	5
AHSA2	0	0	1
MUC5AC	0	0	2
NRG2	0	0	2
SPTB	0	0	5
AHSA1	0	0	3
Lonrf3	0	0	1
ITGAE	0	0	2
ADORA2B	0	0	2
ITGAD	0	0	4
RRM2B	0	0	4
SPATC1	0	0	3
MYO3A	0	0	1
SUP35	0	0	2
ADORA2A	0	0	2
ITGA9	0	0	2
ITGA8	0	0	2
NAF1	0	0	1
OGT	0	0	18
ITGA7	0	0	3
ITGA6	0	0	6
KHDRBS1	1	0	36
SNAP25	0	0	23
KHDRBS2	0	0	47
KHDRBS3	0	0	14
SNAP23	0	0	30
ALB1	0	0	1
CRH1	0	0	1
SPATA2	0	0	12
GMPS	0	0	5
NRF1	0	0	7
ZNRD1	0	0	2
PPP6R1	0	0	3
PPP6R2	0	0	4
CCDC85B	1	0	129
PPP6R3	0	0	6
Pdgfrb	0	0	1
DDI1	0	0	1
PGK1	0	0	12
NAE1	0	0	7
SPT4	0	0	1
SPT5	0	0	1
SNAP29	0	0	12
SPT2	0	0	1
NADK	0	0	5
CIITA	0	0	8
TBX2	0	0	2
FEM1B	0	0	1
FEM1C	0	0	1
FEM1A	0	0	1
MYO10	0	0	2
TBX5	0	0	2
TBX3	0	0	1
MYO1F	0	0	1
MYO1C	0	0	8
NAGK	0	0	5
Ralbp1	0	0	1
MYO1D	0	0	2
MYO1A	0	0	3
SUCLA2	0	0	2
MYO1B	0	0	3
C14orf43	0	0	1
MYO1G	0	0	1
Tgfbr1	0	0	3
BECN1	0	0	25
ITGB2	0	0	13
ITGB1	0	0	37
ISY1	0	0	1
ITGB6	0	0	4
ITGB5	0	0	7
ITGB4	0	0	8
ITGB3	4	1,00	15
ITGAM	0	0	6
ITGAL	0	0	4
C14orf48	0	0	1
ZNRF1	0	0	11
ZNRF2	0	0	5
SYNGAP1	0	0	4
ZNRF3	0	0	1
ZNRF4	0	0	9
EXO1	0	0	7
BAHD1	0	0	7
SUP45	0	0	1
IGF2BP2	0	0	4
PGLS	0	0	3
IGF2BP1	0	0	15
ITGAX	0	0	1
YAF2	0	0	2
ITGB7	0	0	4
IGF2BP3	0	0	5
ITGAV	0	0	5
PGM5	0	0	1
HNRNPA3	0	0	4
HNRNPA0	0	0	3
RMRP	0	0	1
HNRNPA1	0	0	66
PGM1	0	0	3
SMARCA1	0	0	6
ACTN4	0	0	18
ACTN3	0	0	2
ACTN2	0	0	15
ACTN1	0	0	20
MOGS	0	0	1
MYO7A	0	0	9
WDYHV1	0	0	17
SMARCA2	0	0	47
SMARCA4	2	0	86
SMARCA5	0	0	22
CCDC86	0	0	1
CCDC87	0	0	5
FAM76B	0	0	1
CCDC82	0	0	1
NAIP	0	0	5
SMARCB1	0	0	57
EPB41	0	0	20
EPAS1	0	0	9
CPNE6	0	0	1
EPB42	0	0	5
CPNE7	0	0	3
EPB49	0	0	4
CRKL	0	0	35
HERC6	0	0	4
HERC5	0	0	9
Ppp2r2d	0	0	3
HERC4	0	0	1
HERC3	0	0	5
C1GALT1C1	0	0	2
HERC2	0	0	9
SNRPD3	0	0	21
SNRPD2	0	0	18
HERC1	0	0	1
SNRPD1	0	0	14
CPNE2	0	0	10
TCEB3	0	0	4
CPNE1	0	0	20
TCEB2	0	0	12
PTGFRN	0	0	5
CPNE4	0	0	20
CPNE3	0	0	2
TCEB1	0	0	22
RIBC2	0	0	22
NUMBL	0	0	4
EGR1	0	0	12
EGR2	0	0	4
MYO5A	0	0	7
TALDO1	0	0	1
MYO5B	0	0	2
OMG	0	0	1
ALG2	0	0	3
CRM1	0	0	4
EXT1	0	0	4
EXT2	0	0	13
ACCN1	0	0	3
OMP	0	0	1
ACCN3	0	0	7
Zfp128	0	0	3
ACCN2	0	0	3
NOL12	0	0	2
SSX2IP	0	0	3
NUMA1	0	0	16
CEND1	0	0	1
GSPT2	0	0	2
GSPT1	0	0	5
BRIP1	0	0	4
Homer1	0	0	1
Homer2	0	0	1
CCDC91	0	0	2
NUDCD3	0	0	3
CCDC92	0	0	2
SPZ1	0	0	1
NUDCD1	0	0	1
CCDC97	0	0	1
CCDC99	0	0	2
SPA17	0	0	1
APOBEC2	0	0	1
APOBEC1	0	0	7
GABBR2	0	0	3
GABBR1	0	0	4
SFTPD	0	0	4
OTUD6B	0	0	4
KIF7	0	0	1
KIF6	0	0	1
Nmu	0	0	2
NAT10	0	0	3
CALU	0	0	1
CALR	0	0	23
GNRH1	0	0	1
RANBP10	0	0	2
DDR2	0	0	2
DDR1	0	0	6
REG3A	0	0	2
BRP44L	0	0	1
PAK1IP1	0	0	1
OTUD7B	0	0	5
MAP1LC3A	0	0	29
Ndufb11	0	0	1
AANAT	0	0	1
MAP1LC3C	0	0	12
Ndufb10	0	0	1
MAP1LC3B	0	0	26
SMYD3	0	0	6
SMYD2	0	0	8
EPS15	0	0	30
CAP2	0	0	3
CAP1	0	0	5
TTC1	0	0	9
MYO9A	0	0	2
ITCH	0	0	29
MYO9B	0	0	2
TTC4	0	0	1
CANX	0	0	19
RTN4IP1	0	0	3
TCEA2	0	0	27
TCAP	0	0	6
TCEA1	0	0	22
NRP1	0	0	3
MLF1IP	0	0	1
CAB39	0	0	9
TBC1D3F	0	0	3
ICA1	0	0	4
GNAI1	0	0	21
Cd3e	0	0	3
GNAI2	1	0	20
GNAI3	0	0	18
ARNTL2	0	0	1
Xpo1	0	0	2
NANS	0	0	1
PNMA2	0	0	2
OS9	0	0	6
PNMA1	0	0	1
Xpo4	0	0	1
OPHN1	0	0	3
UFD1	0	0	1
Cd47	0	0	1
TBC1D2B	0	0	1
CRTAP	0	0	1
CCDC109B	0	0	1
RARRES3	0	0	3
Lmo2	0	0	2
OSM	0	0	1
CNOT10	0	0	2
AKR7A2	0	0	2
EEF1A2	0	0	3
EEF1A1	1	0	81
BOP1	0	0	3
UEVLD	0	0	5
UBXN11	0	0	5
GPRIN2	0	0	8
BUB1B	0	0	14
TBC1D25	0	0	2
AMOTL1	0	0	1
AMOTL2	0	0	9
OTUD1	0	0	6
OTC	0	0	1
DEGS1	0	0	4
OTUD4	0	0	26
OTUD5	0	0	15
YAP1	0	0	20
CARS	0	0	6
CRTC3	0	0	1
CRTC1	0	0	1
CRTC2	0	0	6
UBXN2B	0	0	1
C1orf35	0	0	2
UBXN2A	0	0	1
NAPA	0	0	12
LOXL4	0	0	1
HSD17B4	0	0	1
ASAP2	0	0	6
PEBP1	0	0	4
ASB12	0	0	3
ASB13	0	0	4
YARS2	0	0	2
LOXL1	0	0	1
NAPG	0	0	1
Dynll1	0	0	2
ODF2L	0	0	3
ASAP1	0	0	10
PEBP4	0	0	2
TBC1D15	0	0	2
TEKT4	0	0	2
MORC2	0	0	1
Dynll2	0	0	1
TBC1D17	0	0	9
SREBF1	0	0	11
SREBF2	0	0	41
CAST	0	0	1
YARS	0	0	4
C1orf63	0	0	1
CASR	0	0	5
C1orf65	0	0	9
CAT2	0	0	1
CASK	0	0	28
NASP	0	0	9
Trim54	0	0	1
GNAL	0	0	3
NAT9	0	0	5
GNB1	0	0	12
NAT3	0	0	1
GNB3	0	0	5
GNAQ	0	0	20
GNB2	0	0	12
GNB5	0	0	10
TCF7	0	0	2
Hmga1	0	0	1
GNB4	0	0	7
GNAS	0	0	12
TCF4	0	0	21
Hmga2	0	0	1
TCF3	0	0	25
DNAL4	0	0	2
GNAZ	0	0	6
VIL1	0	0	2
DDX6	0	0	2
NARF	0	0	1
DDX5	0	0	27
WHSC1	0	0	7
DYRK2	0	0	2
PYROXD1	0	0	1
C1orf55	0	0	1
C1orf57	0	0	3
DDX1	0	0	6
Ntm	0	0	1
ACTG1	0	0	25
DPY30	0	0	6
TTF2	0	0	12
TTF1	0	0	3
ACTG2	0	0	1
VCPIP1	0	0	10
AMMECR1L	0	0	1
EEF1B2	0	0	5
AKR7A3	0	0	1
NARS	0	0	1
MUC13	0	0	1
NRTN	0	0	3
WHSC2	0	0	5
MUC16	0	0	1
MUC12	0	0	2
TTI1	0	0	12
KIN3	0	0	1
Cbx5	0	0	1
CAV3	0	0	8
MYOCD	0	0	3
Lphn1	0	0	1
C1orf89	0	0	1
CAV2	0	0	5
CAV1	0	0	48
Cbx2	0	0	9
Cbx1	0	0	2
MYOD1	0	0	45
NAV1	0	0	1
NAV2	0	0	3
IRAK4	0	0	7
NAV3	0	0	1
Trim35	0	0	4
TAPBP	0	0	6
FAM153A	0	0	1
GALK1	0	0	2
ACTA2	0	0	3
ACTA1	0	0	44
ALPP	0	0	1
HOOK2	0	0	16
HOOK1	0	0	2
GNAO1	0	0	12
CARM1	0	0	16
ALPI	0	0	2
CABIN1	0	0	11
HP1BP3	0	0	2
PINX1	0	0	20
DIABLO	0	0	12
OXT	0	0	2
YAT1	0	0	1
IRAK2	1	1,00	8
LLPH	0	0	1
IRAK3	0	0	2
IRAK1	0	0	24
MOT2	0	0	1
MAGEA12	1	0	1
MAGEA11	0	0	62
FAM71C	0	0	1
CDK11B	1	0	8
CDK11A	0	0	7
EYA1	0	0	2
MUC5B	0	0	3
EYA2	0	0	6
EYA3	0	0	3
PDPK1	0	0	22
TRAPPC2P1	0	0	1
Atp6v1a	0	0	1
MYO15B	0	0	6
MYO15A	0	0	2
CRY2	0	0	4
CRY1	0	0	8
OTUB1	0	0	21
OTUB2	0	1,00	4
MORF4	0	0	1
Gna13	0	0	1
YMR160W	0	0	1
Trim27	0	0	1
RB1CC1	0	0	24
TCHH	0	0	1
PKD1L3	0	0	1
RND3	0	0	6
NR3C2	0	0	3
ACTC1	0	0	4
NR3C1	2	0	90
Safb	0	0	5
RND1	0	1,00	6
RND2	0	0	5
TCHP	0	0	5
Tnfsf14	0	0	1
TRA2B	0	0	7
LOC440563	0	0	1
C1orf94	0	0	4
GLYCTK	0	0	1
Baz2a	0	0	1
Vti1a	0	0	1
ATG10	0	0	11
ATG15	0	0	1
ATG14	0	0	4
ATG13	0	0	2
ATG12	0	0	18
HNRNPM	0	0	15
HNRNPK	1	0	34
POLR3A	0	0	13
HNRNPL	0	0	15
POLR3B	0	0	6
POLR3C	0	0	10
POLR3D	0	0	24
POLR3E	0	0	7
POLR3F	0	0	10
POLR3G	0	0	3
POLR3H	0	0	13
HNRNPF	0	0	6
HNRNPC	0	0	20
HNRNPD	0	0	15
POLR3K	0	0	1
ZNF398	0	0	1
RNF2	1	0	29
ZNF397	0	0	2
ASCL4	0	0	1
ZNF396	0	0	1
PDXDC1	0	0	3
HNRNPU	0	0	16
RNF7	0	0	16
RNF8	0	0	9
RNF5	0	0	15
ASCL2	0	0	6
HNRNPR	0	0	10
ASCL3	0	0	1
RNF6	0	0	2
ASCL1	0	0	3
RNF4	0	0	23
GNG4	0	0	7
GNG3	0	0	5
NTHL1	0	0	6
GNG5	0	0	5
ALOX5	0	0	4
ABI3BP	0	0	2
GNG7	0	0	7
NRBF2	0	0	11
CEP97	0	0	1
NHEJ1	0	0	2
Dcaf7	0	0	1
PHC1	0	0	9
AFAP1L1	0	0	1
ICMT	0	0	2
PHC3	0	0	4
PHC2	0	0	16
ZNF384	0	0	3
ZNF383	0	0	1
STARD13	0	0	10
NR1D1	0	0	1
NR1D2	0	0	1
EHD1	2	1,00	6
COL2A1	0	0	10
EHD2	0	0	4
EHD3	0	0	2
EHD4	0	0	1
LPHN1	0	0	1
Eif5	0	0	1
LPHN2	0	0	1
ATG2B	0	0	2
ATG2A	0	0	11
FARSB	0	0	2
FARSA	0	0	2
PHB2	0	0	23
RNH1	0	0	5
PHYHIPL	0	0	1
FARS2	0	0	2
LRPAP1	0	0	15
HBXIP	0	0	11
ALX4	0	0	10
MYO18A	0	0	2
CEP76	0	0	7
ALX1	0	0	1
CEP78	0	0	1
SNAPIN	0	0	22
GABRA1	0	0	2
GABRA4	0	0	1
NFATC4	0	0	2
TCP1	0	0	25
NFATC2	0	0	9
NFATC1	0	0	4
TUBB2A	0	0	16
GNL3	0	0	4
GNL2	0	0	5
Cacnb1	0	0	1
ZEB1	0	0	7
APBB1IP	0	0	3
KAT2B	0	0	61
TUBB2C	0	0	5
KAT2A	0	0	24
SIKE1	0	0	15
ZEB2	0	0	2
TUBB2B	0	0	1
C18orf54	0	0	1
PAH	0	0	2
CLCF1	0	0	2
C18orf56	0	0	1
PAM	0	0	4
GABRB3	0	0	4
GABRB2	0	0	1
ZNF350	0	0	3
NR1I2	0	0	4
RBM8A	0	0	12
NR1I3	0	0	2
PRKRIP1	0	0	3
PEA15	0	0	11
KIAA1012	0	0	1
KIAA1009	0	0	2
COL10A1	0	0	1
C18orf45	0	0	1
PBK	0	0	6
JARID2	0	0	5
CEP55	0	0	2
ICOS	0	0	1
FARP2	0	0	1
ELMOD1	0	0	1
NR1H3	0	0	10
COL23A1	0	0	1
ELMOD2	0	0	1
NR1H2	0	0	7
NR1H4	0	0	9
DHRS1	0	0	2
GNMT	0	0	5
HADHB	0	0	8
ZNF33A	0	0	1
EBNA1BP2	0	0	4
HADHA	0	0	9
UBE2V1	0	0	25
UBE2V2	0	0	16
ZNF337	0	0	2
ZNF335	0	0	7
ZNF334	0	0	1
C18orf19	0	0	1
PYGB	0	0	2
PHF1	0	0	3
PYGL	0	0	1
Csnk2a2	0	0	2
PYGM	0	0	4
PHF8	0	0	5
PHF7	0	0	1
ABCC12	0	0	1
PDC	0	0	1
FCGRT	0	0	1
ADRBK2	0	0	3
ADRBK1	0	0	19
AIFM1	0	0	13
C18orf20	0	0	1
C18orf22	0	0	1
C18orf25	0	0	1
UEV1D-4	0	0	1
ZNF323	0	0	1
DEDD	0	0	12
THNSL2	0	0	1
DEF6	0	0	5
NRBP1	0	0	4
THNSL1	0	0	1
CSDA	0	0	4
DEF1	0	0	1
C18orf10	0	0	1
ZNF318	0	0	2
Flna	0	0	4
STAMBP	0	0	21
PHIP	0	0	4
PF4	0	0	6
CNIH4	0	0	1
CSF2	0	1,00	2
RNMT	0	0	1
CSF1	0	0	5
CXorf56	0	0	1
NSD1	0	0	3
LAMP1	0	0	1
ASCC3	0	0	7
HMGN3	0	0	1
ZNF302	0	0	1
HMGN4	0	0	1
HMGN1	0	0	2
CCDC17	0	0	1
TRAPPC3	0	0	2
TRAPPC4	0	0	1
TRPC6	0	0	10
TRAPPC2	0	0	4
TRPC7	0	0	3
TRPC4	0	0	9
TMEM132A	0	0	1
GRLF1	0	0	3
TRPC5	0	0	12
CCDC14	0	0	3
TRPC2	0	0	4
Spnb2	0	0	3
TRPC3	0	0	7
PGC	0	0	2
PHKB	0	0	2
NBEA	0	0	1
Lztr1	0	0	1
PGD	0	0	2
PGF	0	0	3
REEP6	0	0	1
FRMD4A	0	0	1
PGR	0	0	27
MET17	0	0	1
RSL24D1	0	0	1
DIDO1	0	0	5
CBFB	0	0	4
CSH2	0	0	1
MET32	0	0	1
PHB	0	0	18
Ndufa13	0	0	1
Ndufa12	0	0	1
Ndufa11	0	0	1
LOC499110	0	0	1
Ndufa10	0	0	1
PAPOLG	0	0	3
PI3	0	1,00	3
PAPOLA	0	0	10
CCDC11	0	0	2
CLCA1	0	0	1
C1QTNF1	0	1,00	2
PHM8	0	0	1
TRPA1	0	0	2
AMBP	0	0	4
YRB30	0	0	1
CXorf26	0	0	2
CXorf27	0	0	1
IRAK1BP1	0	0	1
PIP	0	0	3
CCDC42	0	0	1
PIR	0	0	3
PECAM1	1	0	18
CCDC45	0	0	2
NUFIP1	0	0	4
NUFIP2	0	0	3
Spna2	0	0	1
CBWD5	0	0	1
CBWD2	0	0	3
NLRC4	0	0	8
CYP3A4	0	0	2
RNPC3	0	0	2
PSTPIP1	0	0	31
DENND3	0	0	1
DVL1	0	0	19
Foxg1	0	0	3
DVL2	0	0	40
DVL3	0	0	22
TRPC1	0	0	12
EMILIN3	0	0	1
